sample_index,t_s,recv_latency_ms,sequence_number,sample_counter,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
356,1.429003532,0.000000,357,39326,0,0.23000000,3.02000000,-25.28000000,0.01500000,-0.08500000,0.07300000,2300,30200,-252800,1500,-8500,7300
357,1.432995378,0.000000,358,39330,0,0.26000000,3.05000000,-25.48000000,0.01400000,-0.08500000,0.07300000,2600,30500,-254800,1400,-8500,7300
358,1.437010026,0.000000,359,39334,0,0.22000000,3.04000000,-25.48000000,0.01799000,-0.08200000,0.07100000,2200,30400,-254800,1799,-8200,7100
359,1.441011138,0.000000,360,39338,0,0.18000000,3.03000000,-25.36000000,0.02200000,-0.07900000,0.07000000,1800,30300,-253600,2200,-7900,7000
360,1.445011590,0.000000,361,39342,0,0.21000000,3.05000000,-25.20000000,0.01400000,-0.08500000,0.07300000,2100,30500,-252000,1400,-8500,7300
361,1.449021079,0.000000,362,39346,0,0.19000000,3.01000000,-25.24000000,0.01799000,-0.08300000,0.07100000,1900,30100,-252400,1799,-8300,7100
362,1.453032401,0.000000,363,39350,0,0.20000000,3.02000000,-25.28000000,0.01600000,-0.08400000,0.07300000,2000,30200,-252800,1600,-8400,7300
363,1.457037301,0.000000,364,39354,0,0.20000000,3.02000000,-25.35000000,0.01700000,-0.08300000,0.07199000,2000,30200,-253500,1700,-8300,7199
364,1.461057910,0.000000,365,39358,0,0.20000000,3.03000000,-25.45000000,0.01799000,-0.08200000,0.07199000,2000,30300,-254500,1799,-8200,7199
365,1.465031712,0.000000,366,39362,0,0.15000000,2.99000000,-25.39000000,0.02200000,-0.07900000,0.07000000,1500,29900,-253900,2200,-7900,7000
366,1.469051320,0.000000,367,39366,0,0.14000000,3.01000000,-25.20990000,0.02000000,-0.08000000,0.07100000,1400,30100,-252099,2000,-8000,7100
367,1.473032856,0.000000,368,39370,0,0.16000000,3.01000000,-25.18000000,0.01899000,-0.08200000,0.07100000,1600,30100,-251800,1899,-8200,7100
368,1.477064276,0.000000,369,39374,0,0.14000000,3.03000000,-25.25000000,0.02100000,-0.07900000,0.07000000,1400,30300,-252500,2100,-7900,7000
369,1.481058466,0.000000,370,39378,0,0.16000000,3.02000000,-25.37000000,0.02300000,-0.07900000,0.06900000,1600,30200,-253700,2300,-7900,6900
370,1.485060160,0.000000,371,39382,0,0.19000000,3.01000000,-25.50000000,0.02400000,-0.07900000,0.06900000,1900,30100,-255000,2400,-7900,6900
371,1.489062225,0.000000,372,39386,0,0.21000000,3.03000000,-25.59000000,0.02200000,-0.08000000,0.07000000,2100,30300,-255900,2200,-8000,7000
372,1.493061654,0.000000,373,39390,0,0.20000000,3.05000000,-25.62000000,0.02300000,-0.07599000,0.06900000,2000,30500,-256200,2300,-7599,6900
373,1.497070782,0.000000,374,39394,0,0.19000000,3.05000000,-25.45000000,0.02000000,-0.08000000,0.07000000,1900,30500,-254500,2000,-8000,7000
374,1.501068359,0.000000,375,39398,0,0.20000000,3.06000000,-25.45990000,0.01899000,-0.08100000,0.07000000,2000,30600,-254599,1899,-8100,7000
375,1.505069582,0.000000,376,39402,0,0.22000000,3.04000000,-25.55000000,0.01799000,-0.08000000,0.07000000,2200,30400,-255500,1799,-8000,7000
376,1.509069472,0.000000,377,39406,0,0.21000000,3.06000000,-25.43000000,0.01700000,-0.08300000,0.07100000,2100,30600,-254300,1700,-8300,7100
377,1.513069253,0.000000,378,39410,0,0.22000000,3.04000000,-25.31000000,0.01600000,-0.08500000,0.07300000,2200,30400,-253100,1600,-8500,7300
378,1.517089351,0.000000,379,39414,0,0.20000000,2.99000000,-25.31000000,0.01799000,-0.08400000,0.07100000,2000,29900,-253100,1799,-8400,7100
379,1.521088220,0.000000,380,39418,0,0.22000000,3.02000000,-25.22000000,0.01600000,-0.08700000,0.07400000,2200,30200,-252200,1600,-8700,7400
380,1.525090134,0.000000,381,39422,0,0.19000000,3.01000000,-25.26000000,0.01700000,-0.08400000,0.07300000,1900,30100,-252600,1700,-8400,7300
381,1.529090255,0.000000,382,39426,0,0.21000000,3.02000000,-25.24000000,0.01700000,-0.08500000,0.07300000,2100,30200,-252400,1700,-8500,7300
382,1.533093232,0.000000,383,39430,0,0.24000000,3.02000000,-25.24000000,0.01700000,-0.08600000,0.07300000,2400,30200,-252400,1700,-8600,7300
383,1.537097240,0.000000,384,39434,0,0.21000000,3.01000000,-25.30000000,0.01700000,-0.08400000,0.07199000,2100,30100,-253000,1700,-8400,7199
384,1.541108071,0.000000,385,39438,0,0.16000000,2.99000000,-25.44000000,0.02400000,-0.07800000,0.07000000,1600,29900,-254400,2400,-7800,7000
385,1.545101129,0.000000,386,39442,0,0.21000000,3.02000000,-25.36000000,0.01700000,-0.08300000,0.07300000,2100,30200,-253600,1700,-8300,7300
386,1.549109035,0.000000,387,39446,0,0.21000000,2.99000000,-25.44000000,0.01799000,-0.08300000,0.07300000,2100,29900,-254400,1799,-8300,7300
387,1.553107643,0.000000,388,39450,0,0.18000000,2.97000000,-25.59000000,0.02400000,-0.07900000,0.06900000,1800,29700,-255900,2400,-7900,6900
388,1.557115228,0.000000,389,39454,0,0.22000000,3.01000000,-25.62990000,0.02000000,-0.08100000,0.07000000,2200,30100,-256299,2000,-8100,7000
389,1.561109088,0.000000,390,39458,0,0.24000000,3.04000000,-25.50000000,0.01700000,-0.08300000,0.07199000,2400,30400,-255000,1700,-8300,7199
390,1.565149825,0.000000,391,39462,0,0.21000000,3.05000000,-25.41000000,0.01799000,-0.08200000,0.07100000,2100,30500,-254100,1799,-8200,7100
391,1.569127534,0.000000,392,39466,0,0.23000000,3.04000000,-25.51000000,0.01799000,-0.08300000,0.07300000,2300,30400,-255100,1799,-8300,7300
392,1.573134327,0.000000,393,39470,0,0.24000000,3.02000000,-25.34000000,0.01500000,-0.08700000,0.07400000,2400,30200,-253400,1500,-8700,7400
393,1.577145469,0.000000,394,39474,0,0.26000000,3.01000000,-25.45000000,0.01600000,-0.08700000,0.07300000,2600,30100,-254500,1600,-8700,7300
394,1.581128758,0.000000,395,39478,0,0.24000000,2.98000000,-25.54000000,0.02000000,-0.08400000,0.07100000,2400,29800,-255400,2000,-8400,7100
395,1.585127407,0.000000,396,39482,0,0.22000000,2.99000000,-25.45990000,0.02200000,-0.08100000,0.07100000,2200,29900,-254599,2200,-8100,7100
396,1.589139871,0.000000,397,39486,0,0.18000000,3.02000000,-25.41000000,0.02200000,-0.08000000,0.07000000,1800,30200,-254100,2200,-8000,7000
397,1.593146955,0.000000,398,39490,0,0.18000000,3.04000000,-25.37990000,0.02000000,-0.08200000,0.07199000,1800,30400,-253799,2000,-8200,7199
398,1.597164559,0.000000,399,39494,0,0.21000000,3.03000000,-25.35000000,0.01799000,-0.08500000,0.07300000,2100,30300,-253500,1799,-8500,7300
399,1.601148229,0.000000,400,39498,0,0.22000000,3.05000000,-25.31000000,0.01500000,-0.08600000,0.07300000,2200,30500,-253100,1500,-8600,7300
400,1.605161535,0.000000,401,39502,0,0.25000000,3.07000000,-25.33000000,0.01200000,-0.08700000,0.07500000,2500,30700,-253300,1200,-8700,7500
401,1.609161095,0.000000,402,39506,0,0.19000000,3.02000000,-25.30000000,0.01700000,-0.08300000,0.07300000,1900,30200,-253000,1700,-8300,7300
402,1.613175994,0.000000,403,39510,0,0.21000000,3.02000000,-25.35000000,0.01899000,-0.08200000,0.07199000,2100,30200,-253500,1899,-8200,7199
403,1.617172488,0.000000,404,39514,0,0.22000000,3.03000000,-25.31000000,0.01600000,-0.08500000,0.07300000,2200,30300,-253100,1600,-8500,7300
404,1.621182037,0.000000,405,39518,0,0.24000000,3.07000000,-25.41000000,0.01300000,-0.08600000,0.07400000,2400,30700,-254100,1300,-8600,7400
405,1.625178180,0.000000,406,39522,0,0.25000000,3.06000000,-25.51000000,0.01300000,-0.08600000,0.07300000,2500,30600,-255100,1300,-8600,7300
406,1.629186036,0.000000,407,39526,0,0.23000000,3.03000000,-25.41000000,0.01600000,-0.08400000,0.07199000,2300,30300,-254100,1600,-8400,7199
407,1.633190305,0.000000,408,39530,0,0.26000000,3.07000000,-25.47000000,0.01400000,-0.08500000,0.07199000,2600,30700,-254700,1400,-8500,7199
408,1.637189955,0.000000,409,39534,0,0.22000000,3.05000000,-25.48000000,0.01899000,-0.08000000,0.07000000,2200,30500,-254800,1899,-8000,7000
409,1.641196348,0.000000,410,39538,0,0.24000000,3.05000000,-25.45990000,0.01799000,-0.08300000,0.07199000,2400,30500,-254599,1799,-8300,7199
410,1.645200647,0.000000,411,39542,0,0.27000000,3.05000000,-25.39000000,0.01400000,-0.08800000,0.07500000,2700,30500,-253900,1400,-8800,7500
411,1.649196059,0.000000,412,39546,0,0.25000000,3.02000000,-25.33000000,0.01500000,-0.08600000,0.07400000,2500,30200,-253300,1500,-8600,7400
412,1.653203153,0.000000,413,39550,0,0.26000000,3.02000000,-25.30000000,0.01600000,-0.08600000,0.07400000,2600,30200,-253000,1600,-8600,7400
413,1.657217772,0.000000,414,39554,0,0.27000000,3.02000000,-25.47000000,0.01799000,-0.08200000,0.07100000,2700,30200,-254700,1799,-8200,7100
414,1.661220327,0.000000,415,39558,0,0.27000000,3.04000000,-25.37000000,0.01500000,-0.08600000,0.07300000,2700,30400,-253700,1500,-8600,7300
415,1.665223754,0.000000,416,39562,0,0.25000000,3.03000000,-25.51000000,0.01700000,-0.08400000,0.07300000,2500,30300,-255100,1700,-8400,7300
416,1.669235006,0.000000,417,39566,0,0.22000000,3.03000000,-25.57000000,0.02000000,-0.08000000,0.07000000,2200,30300,-255700,2000,-8000,7000
417,1.673230178,0.000000,418,39570,0,0.19000000,3.00000000,-25.49000000,0.02200000,-0.08000000,0.07000000,1900,30000,-254900,2200,-8000,7000
418,1.677227664,0.000000,419,39574,0,0.18000000,3.00000000,-25.34000000,0.02200000,-0.08000000,0.07100000,1800,30000,-253400,2200,-8000,7100
419,1.681227946,0.000000,420,39578,0,0.23000000,3.03000000,-25.26000000,0.01400000,-0.08800000,0.07500000,2300,30300,-252600,1400,-8800,7500
420,1.685229860,0.000000,421,39582,0,0.20000000,3.02000000,-25.23000000,0.01500000,-0.08600000,0.07400000,2000,30200,-252300,1500,-8600,7400
421,1.689231274,0.000000,422,39586,0,0.17000000,3.01000000,-25.29000000,0.02000000,-0.08300000,0.07199000,1700,30100,-252900,2000,-8300,7199
422,1.693240652,0.000000,423,39590,0,0.19000000,3.01000000,-25.25000000,0.01899000,-0.08400000,0.07300000,1900,30100,-252500,1899,-8400,7300
423,1.697227969,0.000000,424,39594,0,0.20000000,2.99000000,-25.25000000,0.01899000,-0.08300000,0.07300000,2000,29900,-252500,1899,-8300,7300
424,1.701228822,0.000000,425,39598,0,0.12000000,3.00000000,-25.26000000,0.02300000,-0.07800000,0.07100000,1200,30000,-252600,2300,-7800,7100
425,1.705254330,0.000000,426,39602,0,0.18000000,3.01000000,-25.49000000,0.02200000,-0.08000000,0.07000000,1800,30100,-254900,2200,-8000,7000
426,1.709249702,0.000000,427,39606,0,0.21000000,3.01000000,-25.45990000,0.01899000,-0.08200000,0.07199000,2100,30100,-254599,1899,-8200,7199
427,1.713244313,0.000000,428,39610,0,0.20000000,3.02000000,-25.40000000,0.01899000,-0.08200000,0.07100000,2000,30200,-254000,1899,-8200,7100
428,1.717254523,0.000000,429,39614,0,0.19000000,3.00000000,-25.19000000,0.01600000,-0.08500000,0.07300000,1900,30000,-251900,1600,-8500,7300
429,1.721245186,0.000000,430,39618,0,0.15000000,3.00000000,-25.17000000,0.01899000,-0.08400000,0.07300000,1500,30000,-251700,1899,-8400,7300
430,1.725293528,0.000000,431,39622,0,0.14000000,2.98000000,-25.18000000,0.02200000,-0.07900000,0.07000000,1400,29800,-251800,2200,-7900,7000
431,1.729266739,0.000000,432,39626,0,0.18000000,2.98000000,-25.34000000,0.02200000,-0.07800000,0.07100000,1800,29800,-253400,2200,-7800,7100
432,1.733269314,0.000000,433,39630,0,0.24000000,3.00000000,-25.40000000,0.01799000,-0.08300000,0.07100000,2400,30000,-254000,1799,-8300,7100
433,1.737265498,0.000000,434,39634,0,0.24000000,3.03000000,-25.42000000,0.01700000,-0.08400000,0.07300000,2400,30300,-254200,1700,-8400,7300
434,1.741277531,0.000000,435,39638,0,0.18000000,3.00000000,-25.37990000,0.02300000,-0.07800000,0.07000000,1800,30000,-253799,2300,-7800,7000
435,1.745314592,0.000000,436,39642,0,0.20000000,3.01000000,-25.30000000,0.02100000,-0.08000000,0.07100000,2000,30100,-253000,2100,-8000,7100
436,1.749292180,0.000000,437,39646,0,0.16000000,2.99000000,-25.45000000,0.02500000,-0.07400000,0.06900000,1600,29900,-254500,2500,-7400,6900
437,1.753279457,0.000000,438,39650,0,0.17000000,2.99000000,-25.50000000,0.02600000,-0.07500000,0.06800000,1700,29900,-255000,2600,-7500,6800
438,1.757294236,0.000000,439,39654,0,0.17000000,2.99000000,-25.37990000,0.02500000,-0.07700000,0.06900000,1700,29900,-253799,2500,-7700,6900
439,1.761288105,0.000000,440,39658,0,0.17000000,3.03000000,-25.42000000,0.02300000,-0.07599000,0.06900000,1700,30300,-254200,2300,-7599,6900
440,1.765369548,0.000000,441,39662,0,0.21000000,3.04000000,-25.32000000,0.01799000,-0.08200000,0.07199000,2100,30400,-253200,1799,-8200,7199
441,1.769301482,0.000000,442,39666,0,0.20000000,3.01000000,-25.33000000,0.01799000,-0.08400000,0.07300000,2000,30100,-253300,1799,-8400,7300
442,1.773320559,0.000000,443,39670,0,0.24000000,3.03000000,-25.43000000,0.01400000,-0.08800000,0.07500000,2400,30300,-254300,1400,-8800,7500
443,1.777295693,0.000000,444,39674,0,0.28000000,3.07000000,-25.61000000,0.01300000,-0.08600000,0.07400000,2800,30700,-256100,1300,-8600,7400
444,1.781305913,0.000000,445,39678,0,0.25000000,3.05000000,-25.50000000,0.01700000,-0.08400000,0.07199000,2500,30500,-255000,1700,-8400,7199
445,1.785357671,0.000000,446,39682,0,0.20000000,3.01000000,-25.37000000,0.01899000,-0.08100000,0.07100000,2000,30100,-253700,1899,-8100,7100
446,1.789316354,0.000000,447,39686,0,0.20000000,3.04000000,-25.43000000,0.01799000,-0.08000000,0.07100000,2000,30400,-254300,1799,-8000,7100
447,1.793305234,0.000000,448,39690,0,0.22000000,3.04000000,-25.52000000,0.01799000,-0.08100000,0.07199000,2200,30400,-255200,1799,-8100,7199
448,1.797319712,0.000000,449,39694,0,0.20000000,3.05000000,-25.37000000,0.01500000,-0.08300000,0.07400000,2000,30500,-253700,1500,-8300,7400
449,1.801323671,0.000000,450,39698,0,0.23000000,3.03000000,-25.35000000,0.01600000,-0.08400000,0.07400000,2300,30300,-253500,1600,-8400,7400
450,1.805330083,0.000000,451,39702,0,0.22000000,3.02000000,-25.35000000,0.01799000,-0.08400000,0.07300000,2200,30200,-253500,1799,-8400,7300
451,1.809329733,0.000000,452,39706,0,0.24000000,3.01000000,-25.34000000,0.01500000,-0.08500000,0.07400000,2400,30100,-253400,1500,-8500,7400
452,1.813326468,0.000000,453,39710,0,0.23000000,3.04000000,-25.37000000,0.01600000,-0.08600000,0.07400000,2300,30400,-253700,1600,-8600,7400
453,1.817323293,0.000000,454,39714,0,0.20000000,2.99000000,-25.49000000,0.02400000,-0.07900000,0.07000000,2000,29900,-254900,2400,-7900,7000
454,1.821329916,0.000000,455,39718,0,0.21000000,3.00000000,-25.37990000,0.02000000,-0.08200000,0.07100000,2100,30000,-253799,2000,-8200,7100
455,1.825363420,0.000000,456,39722,0,0.20000000,3.02000000,-25.30000000,0.02000000,-0.08300000,0.07199000,2000,30200,-253000,2000,-8300,7199
456,1.829344666,0.000000,457,39726,0,0.16000000,3.02000000,-25.18000000,0.02100000,-0.08000000,0.07199000,1600,30200,-251800,2100,-8000,7199
457,1.833339988,0.000000,458,39730,0,0.18000000,3.02000000,-25.24000000,0.01899000,-0.08200000,0.07199000,1800,30200,-252400,1899,-8200,7199
458,1.837366699,0.000000,459,39734,0,0.25000000,3.06000000,-25.43000000,0.01400000,-0.08600000,0.07400000,2500,30600,-254300,1400,-8600,7400
459,1.841347864,0.000000,460,39738,0,0.27000000,3.08000000,-25.53000000,0.01500000,-0.08500000,0.07300000,2700,30800,-255300,1500,-8500,7300
460,1.845376259,0.000000,461,39742,0,0.27000000,3.07000000,-25.39000000,0.01600000,-0.08500000,0.07300000,2700,30700,-253900,1600,-8500,7300
461,1.849376500,0.000000,462,39746,0,0.23000000,3.05000000,-25.47000000,0.02200000,-0.07900000,0.06900000,2300,30500,-254700,2200,-7900,6900
462,1.853368866,0.000000,463,39750,0,0.22000000,3.06000000,-25.41000000,0.02200000,-0.08000000,0.07100000,2200,30600,-254100,2200,-8000,7100
463,1.857379577,0.000000,464,39754,0,0.24000000,3.04000000,-25.51000000,0.02000000,-0.08100000,0.07199000,2400,30400,-255100,2000,-8100,7199
464,1.861376141,0.000000,465,39758,0,0.21000000,3.03000000,-25.37990000,0.02100000,-0.08000000,0.07199000,2100,30300,-253799,2100,-8000,7199
465,1.865384117,0.000000,466,39762,0,0.19000000,3.01000000,-25.22000000,0.01899000,-0.08300000,0.07300000,1900,30100,-252200,1899,-8300,7300
466,1.869372937,0.000000,467,39766,0,0.19000000,3.01000000,-25.34000000,0.01899000,-0.08200000,0.07300000,1900,30100,-253400,1899,-8200,7300
467,1.873376455,0.000000,468,39770,0,0.23000000,3.03000000,-25.33000000,0.01700000,-0.08500000,0.07300000,2300,30300,-253300,1700,-8500,7300
468,1.877402885,0.000000,469,39774,0,0.20000000,3.03000000,-25.31000000,0.01899000,-0.08200000,0.07199000,2000,30300,-253100,1899,-8200,7199
469,1.881376757,0.000000,470,39778,0,0.19000000,3.00000000,-25.45000000,0.02300000,-0.07900000,0.07100000,1900,30000,-254500,2300,-7900,7100
470,1.885398298,0.000000,471,39782,0,0.17000000,3.00000000,-25.49000000,0.02400000,-0.07700000,0.07000000,1700,30000,-254900,2400,-7700,7000
471,1.889392989,0.000000,472,39786,0,0.18000000,2.99000000,-25.49000000,0.02500000,-0.07700000,0.07000000,1800,29900,-254900,2500,-7700,7000
472,1.893399512,0.000000,473,39790,0,0.14000000,2.98000000,-25.40000000,0.02700000,-0.07599000,0.06800000,1400,29800,-254000,2700,-7599,6800
473,1.897412868,0.000000,474,39794,0,0.20000000,3.02000000,-25.43000000,0.02000000,-0.08000000,0.07000000,2000,30200,-254300,2000,-8000,7000
474,1.901395196,0.000000,475,39798,0,0.22000000,3.00000000,-25.50000000,0.02100000,-0.08000000,0.07000000,2200,30000,-255000,2100,-8000,7000
475,1.905409413,0.000000,476,39802,0,0.21000000,3.03000000,-25.49000000,0.01899000,-0.08000000,0.07100000,2100,30300,-254900,1899,-8000,7100
476,1.909409925,0.000000,477,39806,0,0.19000000,3.04000000,-25.31000000,0.02000000,-0.08100000,0.07199000,1900,30400,-253100,2000,-8100,7199
477,1.913402582,0.000000,478,39810,0,0.21000000,3.04000000,-25.29000000,0.01799000,-0.08500000,0.07300000,2100,30400,-252900,1799,-8500,7300
478,1.917414726,0.000000,479,39814,0,0.22000000,3.02000000,-25.45000000,0.02100000,-0.08300000,0.07199000,2200,30200,-254500,2100,-8300,7199
479,1.921408114,0.000000,480,39818,0,0.24000000,3.03000000,-25.30000000,0.01700000,-0.08600000,0.07300000,2400,30300,-253000,1700,-8600,7300
480,1.925422242,0.000000,481,39822,0,0.24000000,3.05000000,-25.33000000,0.01400000,-0.08600000,0.07400000,2400,30500,-253300,1400,-8600,7400
481,1.929415550,0.000000,482,39826,0,0.22000000,3.03000000,-25.34000000,0.01700000,-0.08400000,0.07199000,2200,30300,-253400,1700,-8400,7199
482,1.933426571,0.000000,483,39830,0,0.23000000,3.03000000,-25.43000000,0.01899000,-0.08200000,0.07100000,2300,30300,-254300,1899,-8200,7100
483,1.937431511,0.000000,484,39834,0,0.20000000,3.03000000,-25.39000000,0.02000000,-0.08000000,0.07000000,2000,30300,-253900,2000,-8000,7000
484,1.941425832,0.000000,485,39838,0,0.20000000,3.04000000,-25.40000000,0.02000000,-0.08100000,0.07100000,2000,30400,-254000,2000,-8100,7100
485,1.945444086,0.000000,486,39842,0,0.22000000,3.06000000,-25.37000000,0.01500000,-0.08400000,0.07300000,2200,30600,-253700,1500,-8400,7300
486,1.949442925,0.000000,487,39846,0,0.23000000,3.04000000,-25.52000000,0.01700000,-0.08300000,0.07199000,2300,30400,-255200,1700,-8300,7199
487,1.953449178,0.000000,488,39850,0,0.18000000,3.02000000,-25.45990000,0.02200000,-0.08000000,0.07100000,1800,30200,-254599,2200,-8000,7100
488,1.957449269,0.000000,489,39854,0,0.14000000,2.98000000,-25.42000000,0.02600000,-0.07700000,0.06900000,1400,29800,-254200,2600,-7700,6900
489,1.961439912,0.000000,490,39858,0,0.23000000,3.01000000,-25.37990000,0.01700000,-0.08500000,0.07300000,2300,30100,-253799,1700,-8500,7300
490,1.965461053,0.000000,491,39862,0,0.22000000,2.99000000,-25.52000000,0.02000000,-0.08200000,0.07100000,2200,29900,-255200,2000,-8200,7100
491,1.969475501,0.000000,492,39866,0,0.24000000,3.00000000,-25.62990000,0.01899000,-0.08100000,0.07100000,2400,30000,-256299,1899,-8100,7100
492,1.973457588,0.000000,493,39870,0,0.25000000,3.00000000,-25.50000000,0.01500000,-0.08600000,0.07400000,2500,30000,-255000,1500,-8600,7400
493,1.977460003,0.000000,494,39874,0,0.26000000,3.03000000,-25.62990000,0.01700000,-0.08400000,0.07300000,2600,30300,-256299,1700,-8400,7300
494,1.981475153,0.000000,495,39878,0,0.27000000,3.04000000,-25.66000000,0.01700000,-0.08300000,0.07199000,2700,30400,-256600,1700,-8300,7199
495,1.985474623,0.000000,496,39882,0,0.35000000,3.07000000,-25.52000000,0.01000000,-0.09100000,0.07599000,3500,30700,-255200,1000,-9100,7599
496,1.989473331,0.000000,497,39886,0,0.30000000,3.06000000,-25.47000000,0.01200000,-0.08900000,0.07500000,3000,30600,-254700,1200,-8900,7500
497,1.993469575,0.000000,498,39890,0,0.28000000,3.01000000,-25.45990000,0.01500000,-0.08800000,0.07400000,2800,30100,-254599,1500,-8800,7400
498,1.997473613,0.000000,499,39894,0,0.20000000,2.98000000,-25.37990000,0.02200000,-0.08000000,0.07100000,2000,29800,-253799,2200,-8000,7100
499,2.001486057,0.000000,500,39898,0,0.27000000,3.00000000,-25.36000000,0.01500000,-0.08600000,0.07400000,2700,30000,-253600,1500,-8600,7400
500,2.005484796,0.000000,501,39902,0,0.28000000,3.02000000,-25.33000000,0.01200000,-0.08900000,0.07500000,2800,30200,-253300,1200,-8900,7500
501,2.009486810,0.000000,502,39906,0,0.26000000,3.04000000,-25.34000000,0.01200000,-0.08800000,0.07500000,2600,30400,-253400,1200,-8800,7500
502,2.013511838,0.000000,503,39910,0,0.27000000,3.03000000,-25.39000000,0.01600000,-0.08600000,0.07400000,2700,30300,-253900,1600,-8600,7400
503,2.017494256,0.000000,504,39914,0,0.25000000,3.04000000,-25.42000000,0.01600000,-0.08500000,0.07300000,2500,30400,-254200,1600,-8500,7300
504,2.021497192,0.000000,505,39918,0,0.27000000,3.04000000,-25.40000000,0.01400000,-0.08800000,0.07500000,2700,30400,-254000,1400,-8800,7500
505,2.025515267,0.000000,506,39922,0,0.28000000,3.06000000,-25.60000000,0.01500000,-0.08600000,0.07400000,2800,30600,-256000,1500,-8600,7400
506,2.029524175,0.000000,507,39926,0,0.28000000,3.04000000,-25.61000000,0.01400000,-0.08600000,0.07400000,2800,30400,-256100,1400,-8600,7400
507,2.033516160,0.000000,508,39930,0,0.30000000,3.01000000,-25.76000000,0.01700000,-0.08500000,0.07300000,3000,30100,-257600,1700,-8500,7300
508,2.037522213,0.000000,509,39934,0,0.28000000,3.02000000,-25.56000000,0.01600000,-0.08600000,0.07400000,2800,30200,-255600,1600,-8600,7400
509,2.041524628,0.000000,510,39938,0,0.26000000,3.06000000,-25.52000000,0.01600000,-0.08500000,0.07400000,2600,30600,-255200,1600,-8500,7400
510,2.045525952,0.000000,511,39942,0,0.28000000,3.06000000,-25.58000000,0.01700000,-0.08400000,0.07199000,2800,30600,-255800,1700,-8400,7199
511,2.049507968,0.000000,512,39946,0,0.27000000,3.06000000,-25.67000000,0.01799000,-0.08200000,0.07199000,2700,30600,-256700,1799,-8200,7199
512,2.053508310,0.000000,513,39950,0,0.30000000,3.08000000,-25.51000000,0.01200000,-0.08700000,0.07500000,3000,30800,-255100,1200,-8700,7500
513,2.057507710,0.000000,514,39954,0,0.26000000,3.04000000,-25.44000000,0.01500000,-0.08600000,0.07500000,2600,30400,-254400,1500,-8600,7500
514,2.061511377,0.000000,515,39958,0,0.21000000,3.03000000,-25.52000000,0.01899000,-0.08200000,0.07199000,2100,30300,-255200,1899,-8200,7199
515,2.065512220,0.000000,516,39962,0,0.21000000,3.04000000,-25.44000000,0.01600000,-0.08400000,0.07300000,2100,30400,-254400,1600,-8400,7300
516,2.069507031,0.000000,517,39966,0,0.18000000,3.03000000,-25.37990000,0.01899000,-0.08300000,0.07199000,1800,30300,-253799,1899,-8300,7199
517,2.073514396,0.000000,518,39970,0,0.22000000,3.05000000,-25.29000000,0.01700000,-0.08400000,0.07199000,2200,30500,-252900,1700,-8400,7199
518,2.077524095,0.000000,519,39974,0,0.24000000,3.05000000,-25.29000000,0.01700000,-0.08400000,0.07199000,2400,30500,-252900,1700,-8400,7199
519,2.081529876,0.000000,520,39978,0,0.26000000,3.05000000,-25.53000000,0.01799000,-0.08200000,0.07100000,2600,30500,-255300,1799,-8200,7100
520,2.085552079,0.000000,521,39982,0,0.26000000,3.04000000,-25.52000000,0.01600000,-0.08500000,0.07199000,2600,30400,-255200,1600,-8500,7199
521,2.089539236,0.000000,522,39986,0,0.27000000,3.05000000,-25.52000000,0.01400000,-0.08700000,0.07400000,2700,30500,-255200,1400,-8700,7400
522,2.093541380,0.000000,523,39990,0,0.28000000,3.05000000,-25.48000000,0.01300000,-0.08800000,0.07400000,2800,30500,-254800,1300,-8800,7400
523,2.097529068,0.000000,524,39994,0,0.30000000,3.06000000,-25.55000000,0.01300000,-0.08700000,0.07300000,3000,30600,-255500,1300,-8700,7300
524,2.101534810,0.000000,525,39998,0,0.26000000,3.06000000,-25.42000000,0.01300000,-0.08500000,0.07400000,2600,30600,-254200,1300,-8500,7400
525,2.105543297,0.000000,526,40002,0,0.24000000,3.04000000,-25.35000000,0.01400000,-0.08400000,0.07300000,2400,30400,-253500,1400,-8400,7300
526,2.109551483,0.000000,527,40006,0,0.24000000,3.03000000,-25.34000000,0.01500000,-0.08400000,0.07300000,2400,30300,-253400,1500,-8400,7300
527,2.113544972,0.000000,528,40010,0,0.27000000,3.04000000,-25.42000000,0.01600000,-0.08600000,0.07300000,2700,30400,-254200,1600,-8600,7300
528,2.117559149,0.000000,529,40014,0,0.24000000,3.03000000,-25.44000000,0.01600000,-0.08600000,0.07400000,2400,30300,-254400,1600,-8600,7400
529,2.121563808,0.000000,530,40018,0,0.24000000,3.05000000,-25.53000000,0.01600000,-0.08500000,0.07300000,2400,30500,-255300,1600,-8500,7300
530,2.125571063,0.000000,531,40022,0,0.23000000,3.03000000,-25.47000000,0.01500000,-0.08600000,0.07400000,2300,30300,-254700,1500,-8600,7400
531,2.129566195,0.000000,532,40026,0,0.29000000,3.05000000,-25.51000000,0.01200000,-0.09000000,0.07500000,2900,30500,-255100,1200,-9000,7500
532,2.133574191,0.000000,533,40030,0,0.25000000,3.04000000,-25.35000000,0.01400000,-0.08700000,0.07400000,2500,30400,-253500,1400,-8700,7400
533,2.137569783,0.000000,534,40034,0,0.25000000,3.04000000,-25.33000000,0.01600000,-0.08600000,0.07400000,2500,30400,-253300,1600,-8600,7400
