sample_index,t_s,latency_ms,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
905,0.256888649,0.257681,0,0.5,3.1399999999999997,-32.9,-0.07100000000000001,-0.06899999999999999,0.07475,25,157,-1645,-71,-69,115
906,0.257167920,0.275394,0,0.5,3.1399999999999997,-32.9,-0.07100000000000001,-0.06899999999999999,0.07475,25,157,-1645,-71,-69,115
907,0.257459354,0.287597,0,0.5,3.1399999999999997,-32.9,-0.07100000000000001,-0.06899999999999999,0.07475,25,157,-1645,-71,-69,115
908,0.257871924,0.403333,0,0.5,3.1399999999999997,-32.9,-0.07100000000000001,-0.06899999999999999,0.07475,25,157,-1645,-71,-69,115
909,0.258137349,0.259444,0,0.5,3.1399999999999997,-32.9,-0.07100000000000001,-0.06899999999999999,0.07475,25,157,-1645,-71,-69,115
910,0.258423192,0.281645,0,0.5,3.1399999999999997,-32.9,-0.07100000000000001,-0.06899999999999999,0.07475,25,157,-1645,-71,-69,115
911,0.258690541,0.263331,0,0.5,3.1399999999999997,-32.9,-0.07100000000000001,-0.06899999999999999,0.07475,25,157,-1645,-71,-69,115
912,0.258987425,0.292956,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
913,0.259272457,0.281195,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
914,0.259548212,0.272208,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
915,0.259820430,0.268782,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
916,0.260103768,0.279902,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
917,0.260361499,0.254444,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
918,0.260624250,0.259164,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
919,0.260885778,0.258232,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
920,0.261147877,0.258683,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
921,0.261407501,0.256148,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
922,0.261675642,0.264674,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
923,0.261939324,0.260346,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
924,0.262228443,0.285663,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
925,0.262576182,0.344322,0,0.4,3.1199999999999997,-32.66,-0.064,-0.064,0.07085,20,156,-1633,-64,-64,109
926,0.263022966,0.443368,0,0.5,3.1199999999999997,-32.24,-0.079,-0.078,0.07865,25,156,-1612,-79,-78,121
927,0.263510305,0.451202,0,0.5,3.1199999999999997,-32.24,-0.079,-0.078,0.07865,25,156,-1612,-79,-78,121
928,0.263939756,0.407620,0,0.5,3.1199999999999997,-32.24,-0.079,-0.078,0.07865,25,156,-1612,-79,-78,121
929,0.264383084,0.422419,0,0.5,3.1199999999999997,-32.24,-0.079,-0.078,0.07865,25,156,-1612,-79,-78,121
930,0.264810311,0.407000,0,0.5,3.1199999999999997,-32.24,-0.079,-0.078,0.07865,25,156,-1612,-79,-78,121
931,0.265261994,0.403273,0,0.5,3.1199999999999997,-32.24,-0.079,-0.078,0.07865,25,156,-1612,-79,-78,121
932,0.265675054,0.392141,0,0.5,3.1199999999999997,-32.24,-0.079,-0.078,0.07865,25,156,-1612,-79,-78,121
933,0.266112841,0.423590,0,0.5,3.1199999999999997,-32.24,-0.079,-0.078,0.07865,25,156,-1612,-79,-78,121
934,0.266382735,0.266317,0,0.5,3.1199999999999997,-32.24,-0.079,-0.078,0.07865,25,156,-1612,-79,-78,121
935,0.266697202,0.310860,0,0.5,3.1199999999999997,-32.24,-0.079,-0.078,0.07865,25,156,-1612,-79,-78,121
936,0.266992352,0.291824,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
937,0.267253209,0.257120,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
938,0.267533773,0.277238,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
939,0.267802674,0.265585,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
940,0.268051579,0.245679,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
941,0.268308909,0.254044,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
942,0.268561120,0.248925,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
943,0.268820985,0.256669,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
944,0.269082222,0.258092,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
945,0.269327329,0.241771,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
946,0.269612832,0.282216,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
947,0.269868830,0.252842,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
948,0.270132021,0.259785,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
949,0.270379783,0.244486,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
950,0.270702546,0.319627,0,0.44,3.1,-32.6,-0.068,-0.066,0.07279999999999999,22,155,-1630,-68,-66,112
951,0.270986926,0.281124,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
952,0.271240590,0.250267,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
953,0.271494994,0.251128,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
954,0.271747686,0.249646,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
955,0.271994316,0.243584,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
956,0.272260493,0.263231,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
957,0.272514076,0.250117,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
958,0.272765926,0.248844,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
959,0.273028506,0.259624,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
960,0.273280216,0.248654,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
961,0.273533138,0.249907,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
962,0.273783775,0.247622,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
963,0.274037349,0.250508,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
964,0.274293557,0.253183,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
965,0.274551167,0.254495,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
966,0.274828034,0.273801,0,0.38,3.06,-32.48,-0.062,-0.064,0.0689,19,153,-1624,-62,-64,106
967,0.275089021,0.257861,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
968,0.275361720,0.269203,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
969,0.275779489,0.391360,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
970,0.276041158,0.253694,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
971,0.276302345,0.257430,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
972,0.276554766,0.249105,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
973,0.276805384,0.246019,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
974,0.277061932,0.253362,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
975,0.277320455,0.255287,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
976,0.277626025,0.302394,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
977,0.277880179,0.250838,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
978,0.278143250,0.259835,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
979,0.278391644,0.245188,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
980,0.278701642,0.306923,0,0.4,3.1,-32.519999999999996,-0.067,-0.064,0.07085,20,155,-1626,-67,-64,109
981,0.278992956,0.288168,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
982,0.279251869,0.255697,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
983,0.279503098,0.248284,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
984,0.279761380,0.255337,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
985,0.280015855,0.251460,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
986,0.280267895,0.249095,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
987,0.280518242,0.247412,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
988,0.280776654,0.255557,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
989,0.281036780,0.257250,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
990,0.281290203,0.250488,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
991,0.281544437,0.251369,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
992,0.281804242,0.256990,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
993,0.282058085,0.250858,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
994,0.282318191,0.257150,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
995,0.282606429,0.285253,0,0.38,3.02,-32.7,-0.06,-0.063,0.07085,19,151,-1635,-60,-63,109
996,0.282985676,0.376302,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
997,0.283242275,0.253112,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
998,0.283496640,0.250989,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
999,0.283755302,0.255406,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
1000,0.284020257,0.261759,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
1001,0.284270323,0.246710,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
1002,0.284525600,0.252010,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
1003,0.284775015,0.246189,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
1004,0.285026144,0.247973,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
1005,0.285283504,0.254074,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
1006,0.285537578,0.250928,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
1007,0.285792173,0.251459,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
1008,0.286059071,0.263702,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
1009,0.286317864,0.255547,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
1010,0.286602535,0.281425,0,0.36,3.06,-32.74,-0.058,-0.056999999999999995,0.06565,18,153,-1637,-58,-57,101
