ur-20225200364
Tue May 26 14:56:16 CEST 2026
f	-rw-r--r--	root	root	243	2025-10-28 01:07:42.0000000000	/programs/palletizing/move_1_block.txt
f	-rw-r--r--	root	root	2539	2023-10-13 07:02:41.0000000000	/programs/azat-test-new.old4
f	-rw-r--r--	root	root	2607	2023-10-12 11:59:11.0000000000	/programs/azat-test-new.old7
f	-rw-r--r--	root	root	2607	2023-10-12 12:03:38.0000000000	/programs/azat-test-new.old6
f	-rw-r--r--	root	root	2611	2025-12-19 08:22:14.0000000000	/programs/Students/WIE.urp
f	-rw-r--r--	root	root	2612	2023-10-12 11:52:38.0000000000	/programs/azat-test-new.old9
f	-rw-r--r--	root	root	2612	2023-10-12 11:55:48.0000000000	/programs/azat-test-new.old8
f	-rw-r--r--	root	root	2615	2023-10-18 03:51:00.0000000000	/programs/draw_borders.script
f	-rw-r--r--	root	root	2615	2023-10-18 12:33:43.0000000000	/programs/draw_borders.script_bak
f	-rw-r--r--	root	root	265	2026-03-24 07:05:13.0000000000	/programs/v_gripper_tm1326/vg_transpor_cards.txt
f	-rw-r--r--	root	root	27562	2023-10-18 12:06:59.0000000000	/programs/set_b_drawing_robot.urp
f	-rw-r--r--	root	root	27585	2023-10-17 06:04:32.0000000000	/programs/set_b_drawing_robot.old1
f	-rw-r--r--	root	root	27585	2023-10-18 12:06:59.0000000000	/programs/set_b_drawing_robot.old0
f	-rw-r--r--	root	root	27673	2023-10-16 11:28:34.0000000000	/programs/inkscape-test-1.urp
f	-rw-r--r--	root	root	2792	2025-12-22 03:26:53.0000000000	/programs/Students/WIE2.old1
f	-rw-r--r--	root	root	27945	2023-10-16 11:28:34.0000000000	/programs/inkscape-test-1.old0
f	-rw-r--r--	root	root	2798	2024-09-13 11:59:11.0000000000	/programs/palletizing/elton_fulltask.txt
f	-rw-r--r--	root	root	2798	2024-11-01 04:56:27.0000000000	/programs/palletizing/pallet_task2 and 3_T.txt
f	-rw-r--r--	root	root	2798	2025-03-18 03:34:22.0000000000	/programs/palletizing/pallet_task2 and 3_2.txt
f	-rw-r--r--	root	root	2798	2025-03-18 05:07:50.0000000000	/programs/palletizing/pallet_task2 and 3_backup.txt
f	-rw-r--r--	root	root	29087	2025-01-14 02:34:47.0000000000	/programs/faichun_9jan_1.old8
f	-rw-r--r--	root	root	29173	2025-01-14 03:32:22.0000000000	/programs/faichun_9jan_1.old7
f	-rw-r--r--	root	root	29193	2025-01-14 04:39:11.0000000000	/programs/faichun_9jan_1.old5
f	-rw-r--r--	root	root	29243	2025-01-14 06:06:50.0000000000	/programs/faichun_9jan_1.old4
f	-rw-r--r--	root	root	29324	2025-01-14 08:53:09.0000000000	/programs/faichun_9jan_1.old0
f	-rw-r--r--	root	root	29331	2025-01-14 06:26:42.0000000000	/programs/faichun_9jan_1.old3
f	-rw-r--r--	root	root	29334	2025-01-14 06:44:20.0000000000	/programs/faichun_9jan_1.old2
f	-rw-r--r--	root	root	29337	2025-01-14 08:19:01.0000000000	/programs/faichun_9jan_1.old1
f	-rw-r--r--	root	root	29351	2025-01-14 08:53:09.0000000000	/programs/faichun_9jan_1.urp
f	-rw-r--r--	root	root	29416	2025-01-14 03:42:04.0000000000	/programs/faichun_9jan_1.old6
f	-rw-r--r--	root	root	29419	2025-01-17 08:44:09.0000000000	/programs/faichun_9jan_1t1.urp
f	-rw-r--r--	root	root	29477	2025-03-07 08:57:34.0000000000	/programs/snake_new/faichun_snake1.old5
f	-rw-r--r--	root	root	29482	2025-01-17 10:48:57.0000000000	/programs/snake_new/faichun_snake1.old6
f	-rw-r--r--	root	root	29800	2025-01-08 12:27:41.0000000000	/programs/2025faichun/withbox.old1
f	-rw-r--r--	root	root	29813	2025-01-08 12:06:31.0000000000	/programs/2025faichun/withbox.old2
f	-rw-r--r--	root	root	299844	2024-01-10 09:55:48.0000000000	/programs/2024.script
f	-rw-r--r--	root	root	300743	2024-01-10 10:39:02.0000000000	/programs/2024golden.script
f	-rw-r--r--	root	root	3019	2022-10-21 03:43:13.0000000000	/programs/Ching_Field_2_SDR.urp
f	-rw-r--r--	root	root	30202	2025-01-08 13:45:05.0000000000	/programs/2025faichun/withbox.old0
f	-rw-r--r--	root	root	30566	2025-01-08 13:50:59.0000000000	/programs/2025faichun/withboxleft.urp
f	-rw-r--r--	root	root	3069	2022-10-19 10:02:48.0000000000	/programs/Ching_Field_2_SDR.old1
f	-rw-r--r--	root	root	31402	2024-01-24 09:44:47.0000000000	/programs/_marco/URMagic_VNC_Installation_V1/package/libavahi-common-data_0.6.23-3lenny3_i386.deb
f	-rw-r--r--	root	root	3168	2022-10-21 03:43:13.0000000000	/programs/Ching_Field_2_SDR.old0
f	-rw-r--r--	root	root	31682	2024-02-02 03:58:57.0000000000	/programs/rabit_01d.urp
f	-rw-r--r--	root	root	31691	2023-08-21 10:16:29.0000000000	/programs/rabit_01d.old2
f	-rw-r--r--	root	root	31706	2024-02-02 03:58:57.0000000000	/programs/rabit_01d.old0
f	-rw-r--r--	root	root	32221	2025-01-08 13:55:53.0000000000	/programs/2025faichun/withboxmiddle.urp
f	-rw-r--r--	root	root	32347	2025-01-08 13:50:24.0000000000	/programs/2025faichun/withboxright.urp
f	-rw-r--r--	root	root	3243	2025-01-07 04:45:00.0000000000	/programs/Students/grpB2.txt
